"";"sKNotes:notes";"item ### type";"item ### note";
"93e8d2ed-187c-42be-8454-6336363591fc";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Note sur l'exposition - 1998, Valenciennes, Musée des ... ### ";"p. 50 du catalogue, ch. Animaux, sous le titre : Etude de 3 vaches noires et blanches dont une debout ###  ### n° 147 du catalogue, vignette en noir et blanc ###  ### n° 33 du catalogue ### ";"
"
"93e9a7e3-b9f6-4c79-9618-25a692a33c08";;"Note sur l'exposition - 2011, Le Havre, La Jeunesse d'un musée ###  ### Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"Pas reproduit dans le catalogue. ###  ### \"Dépôt de l'Etat en 1849, transfert de propriété de l'Etat à la ville du Havre, le 27 avril 2015.\" ###  ### Transfert accepté par délibération du conseil municipal du Havre du 14 juin 2011 ### ";"
"
"93eb50c9-cfeb-4c20-ac67-4b08326541a4";"";;;"
"
"940a7244-6f9f-4374-9163-fcc9b7b0f060";;"Note sur l'exposition - 1982, Le Havre, musée, Chu Teh-Chun ###  ### Note sur l'exposition - 1982, Le Havre, Ecole de Commerce ### ";"1982, Le Havre, Exposition Chu Teh-Chun, Musée des Beaux-Arts André Malraux, 19 juin - 19 septembre. ###  ### 1982, Le Havre, Ecole Supérieure de Commerce, 2 novembre - 5 novembre. ### ";"
"
"940da09d-3b14-4d49-83d2-309bfe339ea3";;"Date d'inscription au registre d'inventaire ### ";"15 avril 2014 ### ";"
"
"94253253-7653-49f1-9174-f65607f3b2fd";"";;;"
"
"943f50ad-5db3-46ea-880f-e98e359a3c49";"";;;"
"
"945db160-e4da-4028-9573-bf5b0179498a";;"Note sur l'exposition - 1899, Le Havre ### ";"n°797 ### ";"
"
"9463bd34-53cf-4eef-b74b-722093783f81";"";;;"
"
"946ed5e6-9ac8-4987-b4ae-6df96e7d714e";"";;;"
"
"9478e28f-930f-4a55-a9e4-edb3489fe6be";"";;;"
"
"949368b3-9002-49c2-b64e-92d47c1f46ec";;"Récolement ### ";"Fiche des 7 croquis D 60.109 à D 60.115 créées après l'achèvement du récolement en 2015 ### ";"
"
"9496f5a2-d6a3-4332-a5d1-3a6c0185a5c6";;"Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"NON VU lors du récolement 15/06/2015 ###  ### Inscrit au registre en 1870.Inventaire :(I-1) Premier registre d'inventaire - Musée du Havre, livre des entrées des tableaux, sculptures et objets de curiosité appartenant à la collection (1844 ou 1845 (1870 à 1875 et avant)), p.28 (fiche grahal 933)(III) Lhullier, Ch., Musée du Havre, Catalogue peinture, sculpture, dessins, Le Havre, impr. Maudet & Godefroy, 1887, p.161 (fiche grahal 294) ### ";"
"
"94977786-7a7d-4839-95d5-925658cce996";;"Note sur le multimedia ### ";"photo prise à la sous-prefecture le 28/04/2015 ### ";"
"
"949c6047-30ba-4000-879a-224d8bbcb7c8";;"Note sur les numéros d'identification ### ";"Marquage ancien A 389 bis en doublon avec l'actuel A 389 bis, erreur de marquage.Portrait non retrouvé sur les iventaires. VD 09/04/2015 ### ";"
"
"94aed08a-7c2b-4c21-87d4-c72c3e2e3733";"";;;"
"
"94b3e340-d6e0-4987-8104-96c75ec7f49c";"";;;"
"
"94b52e5c-0d44-4c50-98e5-eff3fbd70b25";;"Note sur les numéros d'identification ### ";"Ancien numéro non conforme à l'inventaire. VD. ### ";"
"
"94b57b42-5495-4743-bb4c-f35ff18c8566";"";;;"
"
"94b5e015-09da-45c0-9e06-b15b5faf0bc3";;"Note sur l'exposition - 1953-1954, Paris, MNAM, De Corot à nos jours ###  ### Note sur l'exposition - 1959, Nice ###  ### Note sur l'exposition - 1965-1966, Tokyo, Anniversaire Fauvisme ###  ### Note sur l'exposition - 1988-1989, Japon, musées, galeries. ###  ### Note sur l'exposition - 1998, Miyota, Mercian Karuizawa ###  ### Note sur l'exposition - 1990, Paris ###  ### Note sur l'exposition - 2002, Martigny (Suisse) ###  ### Note sur l'exposition - 2008-2009, Monaco, Montréal, Rotterdam, VAN DONGEN ###  ### Note sur l'exposition - 2011-2012, Le Havre, Alphonse Saladin ###  ### Note sur l'exposition - 2012, Paris, Le Cercle de l'Art moderne ###  ### Note sur l'exposition - 2013, Vienne, Henri Matisse et les Fauves ###  ### Note sur les numéros d'identification ### ";"N° 93 ###  ### N° 21 ###  ### N° 74 ###  ### N° 35, repr. coul p. 79 ###  ### Notice p. 90, repr. p. 91 ###  ### Repr. coul. p. 156 ###  ### Repr. coul. p. 73 ###  ### Reprod. p. 216 ###  ### N°30, p.55 repr. ###  ### Cat.68 couv. et p.177 ###  ### Cat. 153, repr. p.223 ###  ### G 119 ### ";"
"
"94bb9bc9-a305-4006-b81a-4b33997f455e";;"Note sur les numéros d'identification ### ";"NON VU lors du récolement du 09/06/2015 ### ";"
"
"94c15330-cdfb-489c-9cf0-32972269f433";;"Note sur l'exposition - 1998, Miyota, Mercian Karuizawa ### ";"notice p. 26, repr. p. 27 ### ";"
"
"94d1c567-07d7-49c5-be9a-389ef4e107dc";"";;;"
"
"94d4371f-2c28-48d5-99db-baf84bc78073";"";;;"
"
"94e47484-f32b-4b5f-9bc8-228625d212d4";;"Note sur l'exposition - 1993, Narbonne, Les Arts et les sports ### ";"N°77, p.76 ### ";"
"
"94edab42-577c-45b4-93c8-bb6ad92bd786";;"Note sur l'exposition - 2011, Le Havre, Albert Bartholomé, Le Sculpteur et ### ";"n° 12 ### ";"
"
"94f36ae5-f3ad-412c-84da-fb08eaac55f1";;"Note sur l'exposition - 2010, Le Havre, Le Havre. Images sur commande ### ";"Repr. p. 107 ### ";"
"
"9511663c-9945-4de4-886b-da43c9ec337c";;"Note sur l'exposition - 1982, Le Havre, Bibliothèque, Limbourg. ### ";"1982, Le Havre, Exposition Limbourg, Bibliothèque municipale. ### ";"
"
"951fb7bf-6f87-473e-b364-6944358407d6";;"Note sur l'exposition - 1953-1954, Paris, MNAM, De Corot à nos jours ###  ### Note sur l'exposition - 1954, Nice, Musée Masséna ###  ### Note sur l'exposition - 1959, Le Havre, Chambre de Commerce ###  ### Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1980, Marcq-en-Baroeul, Septentrion ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Note sur l'exposition - 1988, Caen, Musée des Beaux-Arts ###  ### Note sur l'exposition - 1998, Bogota,E.Boudin, Museo Nacional de Colombia. ### ";"n° 16 du catalogue ###  ### n° 24 du catalogue ###  ### n° 33 du catalogue ###  ### p. 7 du catalogue, ch. Marines ###  ### Non porté sur le catalogue. ###  ### n° 189 du catalogue, vignette en noir et blanc. ###  ### n° 44 ###  ### n° 24 du catalogueReprod. en coul. p. 16. ### ";"
"
"9545fae8-1c89-4a5d-8c15-e6fecab03596";"";;;"
"
"95464597-2db4-42fe-a9d8-699709b7d587";"";;;"
"
"954a2a20-8939-4afa-930c-47736b27e3a4";"";;;"
"
"95545f79-b149-4ba3-a3f7-8a9ea4a058ad";"";;;"
"
"955bb0a1-0220-41c4-9b86-6df4cc40d3d5";"";;;"
"
"95666817-8f11-41a0-a2bd-57757afd50d9";;"Note sur l'exposition - 1975, Paris, galerie Schmit ###  ### Note sur l'exposition - 1984, Rome, Degas e l' Italia ###  ### Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ###  ### Note sur l'exposition - 2010, Le Havre, Degas inédit ### ";"n° 54, repr. p. 111 ###  ### n° 52, repr. p. 159 ###  ### s.n° ###  ### s.n° ### ";"
"
"9569b479-ea42-4ffc-a3ec-5ad6bb4d16b3";;"Note sur les numéros d'identification ### ";"Inventaire de 1923 : 24 petites études à l'huile du peintre JullienInventaire Arnould : (IV-5) Arnould, Reynold, Collections du musée des Beaux-Arts de la Ville du Havre, la peinture école française, additif, de la fin du XIXe à 1952 (oeuvres appartenant aux collections en 1952), octobre 1957, p.28 \"Fait partie d'un lot de 12 panneaux\"NON VU lors du récolement 15/06/2015 ### ";"
"
"95757f39-440c-41fc-af4b-d92e072e2980";"";;;"
"
"958a481b-f97b-4ed3-9719-db0db7e5b213";"";;;"
"
"95a5b9e8-8be7-4e84-b15b-d7543cc91817";"";;;"
"
"95b7aef2-5bd3-4381-a394-889eef0cd8e4";;"Note sur les numéros d'identification ### ";"NON VU lors du récolement 12/06/2015 ### ";"
"
"95c0aede-3342-44f3-a4fc-c765cd365c52";"";;;"
"
"95ca32d6-054f-460c-ac41-e52ba35cf25b";;"Note sur le multimedia ### ";"Cliché Florian Kleinefenn ### ";"
"
"95dd8d95-48a7-4d98-9cea-5d62e07a0e07";;"Note sur le statut juridique ### ";"Acquis avec 30 autres photographies en 2004 avec l'aide du Fonds Régional d'Acquisition des Musées de Haute-Normandie. ### ";"
"
"960445a3-26f4-49e6-a2b8-930fff6345c9";"";;;"
"
"96182d4b-ce1d-437c-bfff-28b999019de4";;"Note sur le multimedia ### ";"Cliché Florian Kleinefenn ### ";"
"
"961ae74f-b157-40fd-942a-fb47364e0e65";;"Note sur les numéros d'identification ### ";"NON VU lors du récolement 15/06/2015 ### ";"
"
"964b4b6a-5424-4661-8bdd-8d51e363ea09";"";;;"
"
"9654b33f-ce90-4bf9-809a-fd95b9ee45ed";"";;;"
"
"965bcf2e-4dc2-4ee5-b187-bb5f0b5d906b";;"Note sur l'exposition - 1963, Le Havre, Musée-Maison de la ###  ### Note sur l'exposition - 1977, Le Havre, Musée des Beaux-Arts ###  ### Note sur l'exposition - 2003, Céret, R. DUFY, du motif à la couleur ###  ### Note sur l'exposition - 2009, Gent, Les Céramiques de Raoul Dufy ### ";"n° 67 du catalogue ###  ### n° 100 du catalogue ###  ### n° 166 du catalogue, reprod. en coul. p. 146 sous le n° 157 ###  ### Reprod. 47 p.126 ### ";"
"
"9667eee9-0216-4499-822a-01ba4624e5ec";;"Note sur les numéros d'identification ### ";"NON VU lors du récolement 19/06/2015 ### ";"
"
"96822a9e-62aa-48fe-b284-352704246979";"";;;"
"
"96978377-9c0d-4575-be1c-936b5dc18168";"";;;"
"
"969a99e4-a111-4774-b300-3b13107b1eb5";"";;;"
"
"96b07fef-c7ac-47a6-aa99-84b25065c351";"";;;"
"
"96cb130d-6151-4d00-b8ad-7ae4116ed8ce";;"Note sur l'exposition - 1952, Paris, Galerie Colette Allendy ###  ### Note sur l'exposition - 1952, Francfort, Zimmer Galerie ###  ### Note sur l'exposition - 1956, Londres, Obelisk Gallery ###  ### Note sur l'exposition - 1959, Nantes, Musée des Beaux-Arts ###  ### Note sur l'exposition - 1970, Le Havre, musée, Bryen. ###  ### Note sur l'exposition - 1971/74, CNAC, Exposition itinérante Bryen ###  ### Note sur l'exposition - 2008, Saint-Brieuc, Phases à l'Ouest ### ";"repr. carte d'invitation ###  ### septembre 1952, repr. carte d'invitation ###  ### Camille Bryen , 24 avril-23 mai 1956 ###  ### n°9 ###  ### n° 23 ###  ### n°23 de l'exposition ###  ### Repr. p. 31 ### ";"
"
"96db956d-d3c8-4fa2-8537-7d8fd3675d91";;"Note sur l'exposition - 2011, Le Havre, Construire le musée imaginaire ### ";"Repr. p. 229 ### ";"
"
"96e2616f-30aa-4435-8733-adfc69a6f6a4";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ### ";"Cat.18, pp.58-59 repr. ### ";"
"
"96e661c9-ca28-48a9-9290-01e8a4d98a95";"";;;"
"
"970beb4b-fe82-4730-89ee-143c43ce73c7";;"Note sur l'exposition - 1937, Paris, Exposition rétrospective Henri-Edmo ###  ### Note sur l'exposition - 1961, Paris ###  ### Note sur l'exposition - 1968, New York ###  ### Note sur l'exposition - 2009, Le Havre, Henri-Edmond Cross ### ";"n° 81 ###  ### n° 22 ###  ### n° 22 ###  ### s.n° ### ";"
"
"970e5c94-2f35-443a-b509-febdc06e5d36";"";;;"
"
"97101831-0c55-4d62-a30c-9de0d23949a3";;"Note sur l'exposition - 2011, Le Havre, La Jeunesse d'un musée ###  ### Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"n° 19 ###  ### \"Dépôt de l'Etat en 1875, transfert de propriété de l'Etat à la ville du Havre, le 27 avril 2015.\" ###  ### Transfert accepté par délibération du conseil municipal du Havre du 14 juin 2011 ### ";"
"
"9715f1dc-b6cf-4b55-8921-20640d3d19a3";"";;;"
"
"97215db2-00b4-4614-a472-a94d7c6b6233";;"Note sur l'exposition - 1864, Paris, Vente Delacroix ###  ### Note sur l'exposition - 1885, Paris, Delacroix ###  ### Note sur l'exposition - 1986, Nice, Peintures et dessins ###  ### Note sur l'exposition - 1987, Zürich, Eugène Delacroix ###  ### Note sur l'exposition - 2004, Paris, George Sand, une nature d'artiste ###  ### Note sur l'exposition - 2011-2012, Madrid, Barcelone, Delacroix ### ";"n° 52 ###  ### n° 212 ###  ### n° 22, reprod. p. 85 ###  ### n° 76 du catalogue, reprod. p. 330 ###  ### Notice n°77, reprod. p.87 ###  ### Reprod. p.241 et Notice p. 324 ### ";"
"
"972bcb51-a801-4bf3-8b30-6cc5fab8c4e2";;"Note sur l'exposition - 2013 2014, Roubaix Le Havre ###  ### Date d'inscription au registre d'inventaire ### ";"n° 188 p. 191 ###  ### 10 octobre 2014 ### ";"
"
"972e568b-4473-450e-a05b-8aa6b111a095";"";;;"
"
"9736d516-76c2-45cc-b147-c6399338d936";;"Note sur l'exposition - 1936, Paris, Peintures, aquarelles ###  ### Note sur l'exposition - 1966, Paris, Jongkind ###  ### Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ### ";"n° 95, sous le titre \"Moulins au bord de la mer en Hollande (1875)\" ###  ### n° 163, repr. p.157 ###  ### s.n° ### ";"
"
"9737651f-68a9-4c8f-b275-e766d09df4ee";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ###  ### Note sur l'exposition - 2012, Paris, Le Cercle de l'Art moderne ### ";"Cat.71, pp.174-175 repr. ###  ### Cat.65, p.174 repr. ### ";"
"
"9747190c-9595-4136-a976-107d88871d3d";;"Note sur l'exposition - 2010, Le Havre, Le Havre. Images sur commande ### ";"Repr. p. 154 ### ";"
"
"97474142-514e-40a3-b584-86b024668349";"";;;"
"
"974aaf46-4f52-4a09-9502-073edc4fe554";"";;;"
"
"9750c6b8-356c-4280-99bf-69076ad57be5";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ###  ### Note sur l'exposition - 2011-2012, Le Havre, Les Territoires du désir ### ";"Cat.28, pp.78-79 repr. ###  ### Repr. p. 50 ### ";"
"
"975c85d9-32ff-470d-a40d-9404f2e4a9d2";"";;;"
"
"975e933a-7d67-4e20-9e27-a2e4ed8ae77f";;"Note sur l'exposition - 1980, Bolbec, CCM ###  ### Note sur l'exposition - 2009-2010,Bourg-en-Bresse, Zoran Music ### ";"Gravures d'aujourd'hui ###  ### Reprod. n°9 p. 32 ### ";"
"
"9772dceb-65df-448f-b26e-c62704fefc8f";"";;;"
"
"97730a48-9192-4acf-8e86-6170b9655d5f";"";;;"
"
"977c7ffc-0bbd-49f3-a072-f2e669ca74c8";"";;;"
"
"9780877c-b419-46d1-8f76-c9cc734599cd";;"Récolement ### ";"Fiche des 7 croquis D 60.109 à D 60.115 créées après l'achèvement du récolement en 2015 ### ";"
"
"97a8c294-a9a5-455c-88a9-0873f17c6693";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ### ";"p. 16 du catalogue, ch. Paysage ###  ### n° 6 du catalogue, vignette en noir et blanc ### ";"
"
"97b36b8a-176c-4128-8ef9-9503dd59f574";;"Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"Numéro d'inventaire rétrospectif attribué le 03 octobre 2014. GL ###  ### Acheté pour 1 800 francs avec deux autres oeuvres, (L'Age d'Airain et le Buste de Dalou) ### ";"
"
"97b6047f-1a95-4ad5-b7e0-6567b43ede08";"";;;"
"
"97c74ad1-33bf-4ab5-9c87-e9e6476162ef";;"Date d'inscription au registre d'inventaire ### ";"2 février 2010 ### ";"
"
"97c8d3a3-521b-4b75-8a12-0702dbce5b08";"";;;"
"
"97df1e75-cd81-444a-81f2-317021c5cad0";;"Date d'inscription au registre d'inventaire ### ";"15 avril 2014 ### ";"
"
"98073288-7741-4f1d-bd1c-6052fdf775a1";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ###  ### Note sur l'exposition - 2010, Le Havre, Degas inédit ### ";"s.n° ###  ### s.n° ### ";"
"
"980db53b-46a9-4363-ab1f-4288ef05af92";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Note sur l'exposition - 2014-2015, Ostende ###  ### Export DMF ### ";"p. 8 du catalogue, ch. Marines ###  ### n° 41 du catalogue, vignette en noir et blanc ###  ### p. 156 repr. ### ";"
"
"981f74da-469e-4697-be4a-cb4b6c3abdb2";;"Note sur l'exposition - 1896, Le Havre ###  ### Note sur l'exposition - 1899, Le Havre ### ";"n°924 ###  ### n°812 ### ";"
"
"98268fdc-94fe-4aef-a117-e2d8c7a04c4d";"";;;"
"
"982dabee-d7d2-45bd-9e5c-406ea1d9174a";"";;;"
"
"98405681-fba8-43b9-b9cb-2c664bcb199a";"";;;"
"
"986054fb-c7d8-4b28-a5f3-165a37805e39";"";;;"
"
"986bb7ad-80d8-4102-9300-a5a1975b86f0";;"Note sur le multimedia ### ";"Cliché Florian Kleinefenn ### ";"
"
"9893a051-982a-4749-a5a0-09e17670a122";"";;;"
"
"9896c746-b919-4957-ac01-eea092026b6f";"";;;"
"
"98a17ceb-21a9-46b4-876c-e0dbd21d7c3d";;"Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"Volet B ###  ### Achat par droit de préemption des Musées nationaux pour le Musée des Beaux-Arts du Havre.n°65 du catalogue, Hôtel Drouot. (VD16/11/2010 erreur dans la fiche cartonnée qui mentionne une acquisition au profit du Musée de l'Ancien Havre) ### ";"
"
"98ab64ba-2fe3-419e-a2eb-4346f40981c9";;"Note sur les numéros d'identification ### ";"NON VU lors du récolement 15/06/2015 ### ";"
"
"98e2e1a9-fec1-41c4-9df0-668efe47cd35";"";;;"
"
"9909b95a-ec17-4ea3-80d9-6bdce158cf36";;"Note sur le statut juridique ### ";"Acheté à la Galerie Jacques Hamon - 44, place de l'Hôtel de Ville 76600, Le Havre ### ";"
"
"990b7e40-b367-4a85-b899-aa6c7ff13b96";;"Note sur le statut juridique ### ";"[reprise : 4 325,00 Francs > Harmonisé : 4 325,00 FRF soit 659,34 €] ### ";"
"
"9927b09d-b0f8-4be2-b39e-8c44445239aa";"";;;"
"
"993a85c0-414d-42b8-b303-22ae500dc402";;"Note sur l'exposition - 1951, Rennes, Musée, Origines de l'art ###  ### Note sur l'exposition - 1973, Deauville, Mairie ###  ### Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1983, Ornans, Musée départemental ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Note sur l'exposition - 1989, Limoges, Musée Municipal de l'Evêché ###  ### Note sur l'exposition - 1992, Honfleur, Greniers à sel : Musée Eugène Boud ###  ### Note sur l'exposition - 1994, Blaafarvevoerket, Etés en ###  ### Note sur l'exposition - 1998, Valenciennes, Musée des ... ###  ### Note sur l'exposition - 2007, Nouvelle Orléans, Images de la femme dans la ###  ### Export DMF ### ";"n° 5 ###  ### n° 45 du catalogue ###  ### p. 56 du catalogue, ch. Compositions avec personnages.Sous le titre : Lavandières sur la Touques - TrouvilleRepr. en coul. p. 25 ###  ### n° 5 du catalogue ###  ### n° 195 du catalogue, vignette en noir et blanc ###  ### n° 16 du catalogue, repr. en coul. p. 58 ###  ### n° 93 du catalogue, reprod. en coul. p. 133 ###  ### n° 32 du catalogue, repr. en coul. p. 62 ###  ### n° 21 du catalogue ###  ### n° 25, notice p.88, repr. p.89 ### ";"
"
"99840baf-0267-472c-8800-05b39c7b3fd5";"";;;"
"
"99a57cc1-c169-4ae9-aef2-92f200644a4d";"";;;"
"
"99a6bb0e-7783-4c35-b7e3-d4c166994665";;"Note sur l'exposition - 1953-1954, Paris, MNAM, De Corot à nos jours ###  ### Note sur l'exposition - 1959, Le Havre, Chambre de Commerce ###  ### Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Note sur l'exposition - 1988, Quimper, Musée des Beaux-Arts ### ";"n° 22 du catalogue ###  ### n° 25 du catalogue ###  ### n° 65 du catalogue, repr. en noir et blanc p. 33 ###  ### n° 30 du catalogue, vignette en noir et blanc ###  ### n° 19 du catalogue ### ";"
"
"99a78f91-c8fa-4f16-8176-57512a6c2897";"";;;"
"
"99b648ee-e777-4336-a9a5-799b50c49e37";;"Note sur l'exposition - 2011, Le Havre, Construire le musée imaginaire ### ";"Repr. p. 145 ### ";"
"
"99c1da0a-0b3f-4929-9ef1-186b3abc598b";;"Note sur les numéros d'identification ###  ### Note sur le statut juridique ### ";"\"Dépôt de l'Etat en 1862, transfert de propriété de l'Etat à la ville du Havre, le 27 avril 2015.\" ###  ### Transfert accepté par délibération du conseil municipal du Havre du 14 juin 2011 ### ";"
"
"99cf112d-bb10-4070-a640-07fdd19f16d7";"";;;"
"
"99d8c051-eaf9-438a-898f-7f59a5a17a42";"";;;"
"
"99ed1742-b9d2-4daa-b51b-201df18f7067";;"Date d'inscription au registre d'inventaire ### ";"15 avril 2014 ### ";"
"
"99f2847d-9239-4faf-aef0-c730063e6e0a";"";;;"
"
"9a008537-f8a4-491b-bc1a-5122a727d2cb";;"Note sur l'exposition - 2010, Paris, Campagne française ###  ### Note sur l'exposition - 2011-2012, Le Havre, Les Territoires du désir ### ";"Repr. p. 19 ###  ### Repr. p. 79 ### ";"
"
"9a047aa2-72e1-4119-8405-b2fbfb59717c";;"Note sur le statut juridique ### ";"achat de la Ville ### ";"
"
"9a0566d6-33e5-4bca-ba46-a2f18a973c0d";;"Date d'inscription au registre d'inventaire ### ";"28 janvier 2008 ### ";"
"
"9a3297cf-009a-4828-850c-f702e09da9ca";;"Date d'inscription au registre d'inventaire ### ";"15 avril 2014 ### ";"
"
"9a33bb8a-6b5c-4f9c-aa90-43795a7c722a";"";;;"
"
"9a3abc9f-1a9a-4b21-b469-eccd9eaea5f1";;"Note sur l'exposition - 1880, Le Havre, Société des Amis des Arts ### ";"n°213 ### ";"
"
"9a47aafc-9a76-4754-93d9-566780c076f6";"";;;"
"
"9a5b5c33-0164-4894-a9e6-c2f802406c56";"";;;"
"
"9a602182-95a1-4807-88b3-981b04b3e08b";"";;;"
"
"9a638fd9-871b-4891-863e-61e9203b28eb";"";;;"
"
"9a7549e0-42b4-4509-9852-7877eda08100";"";;;"
"
"9a800042-3445-4893-acb0-5b2b43d8086f";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ### ";"p. 19 du catalogue, ch. Animaux ###  ### n° 144 du catalogue, vignette en noir et blanc ### ";"
"
"9a886358-a6ff-486f-9d3e-dab04a1a3d0c";"";;;"
"
"9a8ac4bd-a22f-4b35-8935-47e12cea533a";;"Note sur l'exposition - 2005, Le Havre, De COURBET à MATISSE donation Senn ### ";"s.n° ### ";"
"
"9a9187b5-25c8-498c-a109-45149deca4a2";"";;;"
"
"9ab60d42-0fd1-499d-bcfb-031b581d879c";"";;;"
"
"9ab99bc4-f4f7-488e-a0e4-f9a37dd621d4";;"Note sur les numéros d'identification ### ";"Un dessin comportant un ensemble de 16 dessins 10 cm x 10 cm. ### ";"
"
"9ac85fb7-8648-4fe3-8dde-63dfcbdda6a2";;"Note sur l'exposition - 1978, Le Havre, Musée des Beaux-Arts.... ###  ### Note sur l'exposition - 1987, Le Havre, Musée des Beaux-Arts André Malraux ###  ### Export DMF ### ";"p. 53 du catalogue, ch. Animaux ###  ### n° 68 du catalogue, vignette en noir et blanc ### ";"
"
